commit_id,commit_time,commit_message,author
206f95d,2023-03-18 19:11:18,fix bug in module,okozlova
1ac179b,2023-03-18 08:06:30,add unit tests,mpetrova
1242c6d,2023-03-18 14:30:55,fix bug,knikolaeva
46408d5,2023-03-18 10:29:05,fix bug,knikolaeva
17283aa,2023-03-18 17:51:03,implement new design,mpetrova
97468fd,2023-03-18 21:18:21,add unit tests,okozlova
16aa320,2023-03-18 01:15:16,update documentation,knikolaeva
d74fee3,2023-03-18 21:20:27,implement new design,dsmisnov
e9b26cd,2023-03-18 22:47:40,fix bug in module,nsokolov
0e4a212,2023-03-18 19:00:24,fix bugs,aivanov
355a9ed,2023-03-18 09:59:41,update dependencies,mpetrova
3f079dd,2023-03-18 11:51:07,fix issue,ekuznetsova
f3fe355,2023-03-18 15:00:27,add unit tests,pzaitsev
f4e8d92,2023-03-18 13:48:27,refactor code,ekuznetsova
4cc470c,2023-03-18 23:06:14,update dependencies,mpetrova
4b45205,2023-03-18 14:52:37,refactor code,pzaitsev
b37c5a1,2023-03-18 23:09:57,fix bug in module,aivanov
64fa485,2023-03-18 09:35:02,add feature,abelov
e2a769d,2023-03-18 12:04:07,implement new design,okozlova
456dfe8,2023-03-18 12:29:02,fix bug in module,aivanov
314127e,2023-03-18 01:35:28,fix bug,aivanov
bc8b690,2023-03-18 16:42:30,update documentation,aivanov
677fcb7,2023-03-18 07:05:17,implement new design,aivanov
1e311c6,2023-03-18 13:26:39,update documentation,mpetrova
5e35619,2023-03-18 10:16:11,implement new design,nsokolov
ad8b353,2023-03-18 09:03:32,fix bug,ekuznetsova
0724021,2023-03-18 08:11:30,improve user experience,okozlova
4ee8282,2023-03-18 14:02:38,update documentation,nsokolov
163c3c7,2023-03-18 07:10:57,implement new design,nsokolov
36673fd,2023-03-18 21:38:01,add unit tests,knikolaeva
2333827,2023-03-18 21:13:45,refactor code,nsokolov
883ca58,2023-03-18 00:38:15,implement new design,pzaitsev
1676a6e,2023-03-18 15:46:06,fix issue,mpetrova
2672c9d,2023-03-18 07:00:08,fix bugs,okozlova
e79c456,2023-03-18 01:46:17,optimize performance,nsokolov
acfcbd1,2023-03-18 17:47:02,update dependencies,lvasiliev
641e1e0,2023-03-18 08:13:17,add unit tests,dsmisnov
212f160,2023-03-18 07:45:42,refactor code,okozlova
2af4c86,2023-03-18 23:51:44,fix issue,knikolaeva
519a0ad,2023-03-18 11:17:06,update dependencies,aivanov
d85524a,2023-03-18 00:01:31,improve user experience,aivanov
11acc01,2023-03-18 14:50:21,fix bugs,knikolaeva
4c2a2cd,2023-03-18 21:12:47,add feature,mpetrova
b0a718e,2023-03-18 23:51:35,add unit tests,nsokolov
f063a6e,2023-03-18 23:34:06,improve user experience,knikolaeva
51037b1,2023-03-18 10:32:30,refactor code,knikolaeva
6fe5d65,2023-03-18 15:18:01,fix bugs,nsokolov
30473f6,2023-03-18 10:24:40,fix bug in module,ekuznetsova
0d6adcc,2023-03-18 16:48:43,fix bug in module,nsokolov
51bb435,2023-03-18 10:38:30,improve user experience,ekuznetsova
b332d6a,2023-03-18 08:21:18,optimize performance,abelov
caa663f,2023-03-18 22:49:23,fix bugs,nsokolov
e72fb23,2023-03-18 18:22:35,update documentation,okozlova
0d9ad1d,2023-03-18 00:12:47,fix bug in module,ekuznetsova
d73b760,2023-03-18 11:05:20,add feature,knikolaeva
d58190a,2023-03-18 01:52:56,fix issue,lvasiliev
f5e2e8a,2023-03-18 15:35:50,refactor code,abelov
a65408c,2023-03-18 15:33:20,update dependencies,aivanov
07f826a,2023-03-18 08:44:31,improve user experience,knikolaeva
8a978da,2023-03-18 12:50:39,add unit tests,lvasiliev
e2d4623,2023-03-18 01:40:28,add feature,okozlova
538ebd5,2023-03-18 09:42:42,add unit tests,abelov
80a9f1a,2023-03-18 17:01:06,add unit tests,aivanov
2f926bb,2023-03-18 14:01:22,implement new design,ekuznetsova
11fc460,2023-03-18 07:46:47,fix bug in module,dsmisnov
d127b9f,2023-03-18 01:07:46,implement new design,aivanov
8a9168b,2023-03-18 08:48:35,add feature,mpetrova
f59266d,2023-03-18 22:14:46,add unit tests,dsmisnov
7ba33d5,2023-03-18 07:41:23,fix bug,lvasiliev
8224813,2023-03-18 18:38:51,fix issue,knikolaeva
103fa38,2023-03-18 08:31:16,fix bugs,lvasiliev
a6d09b6,2023-03-18 23:27:58,fix issue,abelov
6d68ef8,2023-03-18 23:10:44,optimize performance,dsmisnov
368000c,2023-03-18 07:12:13,refactor code,ekuznetsova
60cff8f,2023-03-18 21:32:51,fix issue,knikolaeva
4ce913e,2023-03-18 11:29:10,fix bugs,knikolaeva
b35a7f4,2023-03-18 16:19:39,improve user experience,nsokolov
9b8c803,2023-03-18 19:35:12,fix bug in module,dsmisnov
749c3f3,2023-03-18 15:13:47,refactor code,lvasiliev
7529e40,2023-03-18 14:57:56,refactor code,knikolaeva
9f037e4,2023-03-18 21:17:37,refactor code,nsokolov
c13a56e,2023-03-18 15:27:51,refactor code,knikolaeva
cb13f95,2023-03-18 11:05:34,implement new design,aivanov
a7d4eb5,2023-03-18 11:14:02,fix bug in module,dsmisnov
686cda5,2023-03-18 07:45:34,optimize performance,okozlova
658bc47,2023-03-18 08:52:37,fix issue,lvasiliev
dcc93d8,2023-03-18 18:16:46,add feature,lvasiliev
0cf72e2,2023-03-18 13:40:18,fix bugs,ekuznetsova
b51d9e7,2023-03-18 23:43:02,add feature,dsmisnov
bcf63f8,2023-03-18 15:01:14,update documentation,knikolaeva
617367d,2023-03-18 17:40:27,fix bug in module,aivanov
61a4908,2023-03-18 22:39:32,optimize performance,pzaitsev
32a2a2e,2023-03-18 01:21:58,improve user experience,lvasiliev
b48dcf2,2023-03-18 23:15:30,update documentation,abelov
35f6117,2023-03-18 22:42:08,fix issue,okozlova
b98e56f,2023-03-18 23:26:07,fix bug,okozlova
cb0bb5b,2023-03-18 13:08:41,optimize performance,knikolaeva
50a75f8,2023-03-18 17:05:00,optimize performance,dsmisnov
38551a7,2023-03-18 12:56:44,update dependencies,mpetrova
8f26bbe,2023-03-18 16:01:33,improve user experience,nsokolov
aaabb7a,2023-03-18 18:57:13,fix issue,ekuznetsova
5d5e6e9,2023-03-18 10:08:01,optimize performance,dsmisnov
c54b74e,2023-03-18 13:31:37,fix issue,abelov
1540f3d,2023-03-18 22:21:43,add feature,abelov
c8aa32f,2023-03-18 07:11:00,implement new design,mpetrova
4667b58,2023-03-18 18:27:18,fix bug,lvasiliev
11581b0,2023-03-18 07:49:08,fix bug,mpetrova
e754ca4,2023-03-18 11:43:08,optimize performance,mpetrova
8a0317a,2023-03-18 14:00:22,fix issue,lvasiliev
30c07ce,2023-03-18 00:34:47,update documentation,nsokolov
7d305e0,2023-03-18 07:43:30,fix bugs,pzaitsev
70a10e6,2023-03-18 19:51:22,fix bugs,lvasiliev
718c064,2023-03-18 13:57:53,add feature,dsmisnov
4a5a408,2023-03-18 15:26:06,update documentation,aivanov
cd832d6,2023-03-18 13:42:10,fix bugs,dsmisnov
34afe18,2023-03-18 20:12:17,optimize performance,lvasiliev
989c674,2023-03-18 08:35:19,update documentation,mpetrova
d069a7a,2023-03-18 09:56:30,fix issue,aivanov
153a54f,2023-03-18 19:28:43,refactor code,dsmisnov
5f1a478,2023-03-18 22:37:44,add unit tests,pzaitsev
8198945,2023-03-18 01:58:15,optimize performance,knikolaeva
f045ba5,2023-03-18 23:45:07,update documentation,mpetrova
5273a34,2023-03-18 12:09:44,implement new design,abelov
c7eb7c5,2023-03-18 22:40:40,fix issue,ekuznetsova
e70f51f,2023-03-18 00:11:39,implement new design,lvasiliev
6941170,2023-03-18 17:29:17,add unit tests,ekuznetsova
341928e,2023-03-18 10:38:36,add unit tests,mpetrova
eed8d8e,2023-03-18 09:57:56,fix issue,mpetrova
6f7a05e,2023-03-18 07:58:23,add unit tests,mpetrova
7de4ae4,2023-03-18 14:48:09,improve user experience,lvasiliev
e5c1f1d,2023-03-18 16:34:48,implement new design,okozlova
a0220ac,2023-03-18 13:52:07,fix bugs,mpetrova
5c9f80a,2023-03-18 09:50:49,fix bug,dsmisnov
50fdfa3,2023-03-18 20:44:06,fix issue,pzaitsev
3c0cda3,2023-03-18 15:26:07,fix issue,knikolaeva
27f1d36,2023-03-18 08:01:12,add feature,mpetrova
07858a4,2023-03-18 19:42:37,update dependencies,abelov
ca83f2c,2023-03-18 19:03:10,fix bug,nsokolov
fc6598c,2023-03-18 08:51:01,fix issue,dsmisnov
b9e2306,2023-03-18 19:38:26,update dependencies,abelov
d4e7612,2023-03-18 21:30:20,refactor code,pzaitsev
6f0b07a,2023-03-18 11:46:38,optimize performance,pzaitsev
19b4e8a,2023-03-18 22:24:25,fix bug,ekuznetsova
d5fb645,2023-03-18 08:36:05,add feature,knikolaeva
95ce858,2023-03-18 16:43:43,fix bugs,aivanov
d543b48,2023-03-18 07:32:41,add unit tests,nsokolov
40e9137,2023-03-18 00:30:20,improve user experience,pzaitsev
b3be64c,2023-03-18 01:32:05,fix bug,okozlova
05fc050,2023-03-18 01:20:03,fix bug in module,mpetrova
852322b,2023-03-18 13:40:22,optimize performance,dsmisnov
cbc691e,2023-03-18 21:01:40,add unit tests,ekuznetsova
a455772,2023-03-18 10:34:12,update documentation,abelov
9ff81b7,2023-03-18 18:28:53,update dependencies,abelov
e505163,2023-03-18 13:05:53,refactor code,abelov
2ecab7b,2023-03-18 16:11:07,fix issue,nsokolov
4033595,2023-03-18 22:27:43,add feature,lvasiliev
d9865bd,2023-03-18 10:58:02,fix bug in module,lvasiliev
29aa5da,2023-03-18 20:59:45,implement new design,pzaitsev
bcf19a9,2023-03-18 21:16:43,refactor code,dsmisnov
d396f3c,2023-03-18 09:38:16,update dependencies,lvasiliev
4ea9cab,2023-03-18 15:31:34,fix issue,ekuznetsova
682323d,2023-03-18 19:48:03,fix issue,okozlova
7dcd81a,2023-03-18 18:04:32,update dependencies,abelov
000cc0a,2023-03-18 20:04:26,optimize performance,mpetrova
68e46c1,2023-03-18 22:20:45,implement new design,dsmisnov
22a2945,2023-03-18 15:30:57,improve user experience,mpetrova
c8ebecc,2023-03-18 13:06:16,implement new design,knikolaeva
6c9ae21,2023-03-18 22:40:08,update documentation,ekuznetsova
40514ac,2023-03-18 18:50:24,fix issue,lvasiliev
974d252,2023-03-18 13:12:24,update dependencies,aivanov
4513e31,2023-03-18 19:04:13,fix bug,knikolaeva
9e8362e,2023-03-18 10:12:51,fix bugs,nsokolov
da83714,2023-03-18 17:56:20,improve user experience,lvasiliev
9fd5e15,2023-03-18 01:21:02,fix bug in module,ekuznetsova
3076fb1,2023-03-18 18:06:59,fix issue,lvasiliev
0f86bce,2023-03-18 08:17:29,improve user experience,lvasiliev
ea490c6,2023-03-18 18:17:41,implement new design,dsmisnov
3516f8a,2023-03-18 00:25:56,fix bug in module,okozlova
7877135,2023-03-18 00:59:51,add unit tests,lvasiliev
8e3c4cc,2023-03-18 10:54:23,optimize performance,mpetrova
a702d69,2023-03-18 15:29:37,add unit tests,pzaitsev
e80e1fd,2023-03-18 09:15:32,add unit tests,lvasiliev
a8ea0a7,2023-03-18 12:02:15,update documentation,lvasiliev
aefe424,2023-03-18 22:58:33,implement new design,nsokolov
99e40e8,2023-03-18 11:31:27,implement new design,abelov
104ec1b,2023-03-18 19:29:49,fix bug,pzaitsev
8b5a5bb,2023-03-18 00:01:38,improve user experience,knikolaeva
de3ab06,2023-03-18 07:57:22,fix bugs,ekuznetsova
c971ed7,2023-03-18 18:29:02,add feature,pzaitsev
d7a6f83,2023-03-18 16:12:05,update dependencies,nsokolov
9c238c7,2023-03-18 22:11:54,optimize performance,abelov
4b1780a,2023-03-18 20:28:35,optimize performance,mpetrova
219a176,2023-03-18 12:07:07,fix bug,mpetrova
16b6de6,2023-03-18 15:06:15,fix bug,okozlova
c1a9172,2023-03-18 10:03:06,update dependencies,knikolaeva
962b91f,2023-03-18 19:06:54,add feature,ekuznetsova
aba5d97,2023-03-18 22:05:48,optimize performance,pzaitsev
123e949,2023-03-18 19:58:58,update dependencies,mpetrova
41c41ed,2023-03-18 00:53:10,improve user experience,mpetrova
0cc95df,2023-03-18 20:41:39,implement new design,dsmisnov
ff4914b,2023-03-18 10:44:12,fix bugs,knikolaeva
39b280e,2023-03-18 14:17:55,fix bug in module,aivanov
5b9654c,2023-03-18 12:22:55,refactor code,ekuznetsova
247dda9,2023-03-18 08:40:13,implement new design,pzaitsev
4640c6b,2023-03-18 00:25:28,add feature,lvasiliev
e831061,2023-03-18 22:12:36,update documentation,abelov
366309e,2023-03-18 01:57:58,implement new design,dsmisnov
bc42d8b,2023-03-18 23:05:49,fix bug in module,knikolaeva
9c217b5,2023-03-18 11:26:44,fix bug in module,dsmisnov
ab1f60f,2023-03-18 23:08:20,add feature,pzaitsev
aefcfee,2023-03-18 00:28:17,update dependencies,aivanov
593558c,2023-03-18 00:30:35,improve user experience,lvasiliev
950cd48,2023-03-18 11:35:09,add feature,abelov
6f8c15b,2023-03-18 21:40:15,update dependencies,aivanov
8c0656b,2023-03-18 13:10:29,refactor code,pzaitsev
6432e93,2023-03-18 23:56:01,fix issue,lvasiliev
af8fc56,2023-03-18 18:56:16,improve user experience,abelov
e9e6fbe,2023-03-18 14:00:26,fix issue,abelov
cb97545,2023-03-18 20:54:26,update dependencies,dsmisnov
ebb1e36,2023-03-18 12:08:25,update documentation,dsmisnov
34228a5,2023-03-18 19:58:11,add unit tests,okozlova
452d0d9,2023-03-18 07:46:03,optimize performance,lvasiliev
821a8c5,2023-03-18 16:32:06,refactor code,mpetrova
85ad501,2023-03-18 19:37:53,fix bugs,nsokolov
c204fba,2023-03-18 13:55:21,update documentation,pzaitsev
676f6f6,2023-03-18 08:20:56,fix bugs,pzaitsev
d127c3f,2023-03-18 12:31:01,fix bug in module,pzaitsev
39919c8,2023-03-18 19:41:35,add feature,knikolaeva
f91156a,2023-03-18 14:10:51,optimize performance,aivanov
f6ef9c3,2023-03-18 13:31:29,implement new design,dsmisnov
d17b30d,2023-03-18 01:17:24,improve user experience,knikolaeva
8d3cd6a,2023-03-18 23:01:37,update documentation,ekuznetsova
1306294,2023-03-18 12:30:45,optimize performance,abelov
66d9646,2023-03-18 07:15:40,implement new design,nsokolov
43bc984,2023-03-18 17:43:02,refactor code,pzaitsev
b5695bb,2023-03-18 10:43:08,fix bug,pzaitsev
4273507,2023-03-18 09:35:50,implement new design,dsmisnov
2efa8b0,2023-03-18 13:53:19,refactor code,knikolaeva
770f947,2023-03-18 18:52:50,optimize performance,mpetrova
b20eaf0,2023-03-18 11:04:09,update documentation,dsmisnov
c623871,2023-03-18 12:25:24,update dependencies,dsmisnov
c0c622d,2023-03-18 13:31:54,fix bugs,abelov
e4491e5,2023-03-18 23:25:02,implement new design,mpetrova
b58afb1,2023-03-18 18:06:06,fix bugs,aivanov
ef53495,2023-03-18 08:14:03,improve user experience,abelov
2642467,2023-03-18 12:17:20,fix bug,ekuznetsova
a314ecb,2023-03-18 19:22:07,fix bug in module,dsmisnov
df6e5df,2023-03-18 14:57:14,fix bugs,pzaitsev
e0ee805,2023-03-18 21:38:30,refactor code,nsokolov
4cd7eb1,2023-03-18 21:50:46,fix issue,pzaitsev
db49d9b,2023-03-18 23:33:26,add unit tests,abelov
0b8b57d,2023-03-18 15:08:22,fix issue,dsmisnov
addb291,2023-03-18 19:46:25,add feature,nsokolov
d15fb22,2023-03-18 19:14:16,improve user experience,knikolaeva
db25f6d,2023-03-18 18:17:24,add unit tests,dsmisnov
9fe2637,2023-03-18 19:54:15,update dependencies,knikolaeva
b35742e,2023-03-18 23:42:46,fix bug,lvasiliev
334e62e,2023-03-18 08:57:32,improve user experience,dsmisnov
9873570,2023-03-18 17:32:02,implement new design,nsokolov
151fdac,2023-03-18 23:10:56,update dependencies,nsokolov
4c05341,2023-03-18 19:43:10,update dependencies,pzaitsev
ee9e7e0,2023-03-18 20:31:30,fix bugs,mpetrova
1ea3aac,2023-03-18 08:05:03,add feature,dsmisnov
77b90e5,2023-03-18 20:19:32,add feature,ekuznetsova
1eba1c5,2023-03-18 21:27:45,fix bug,lvasiliev
2bbba34,2023-03-18 17:28:42,refactor code,lvasiliev
539e3f4,2023-03-18 18:49:26,fix bug,okozlova
ed7125f,2023-03-18 07:13:46,optimize performance,pzaitsev
faa509c,2023-03-18 22:26:08,implement new design,lvasiliev
ffcdf0a,2023-03-18 13:26:01,update dependencies,lvasiliev
1ebd8cf,2023-03-18 10:09:15,fix issue,dsmisnov
d7dff95,2023-03-18 08:01:34,improve user experience,nsokolov
999d478,2023-03-18 13:10:50,update dependencies,knikolaeva
4923200,2023-03-18 15:39:08,fix bugs,pzaitsev
1266acb,2023-03-18 19:58:09,add unit tests,mpetrova
3f703b1,2023-03-18 15:22:31,optimize performance,dsmisnov
6ab57da,2023-03-18 18:32:39,fix issue,dsmisnov
f5ffed8,2023-03-18 11:53:20,optimize performance,ekuznetsova
4df8a42,2023-03-18 14:17:20,fix issue,abelov
09e1dc5,2023-03-18 07:06:52,fix issue,knikolaeva
4082300,2023-03-18 14:29:15,fix bug,knikolaeva
34ee777,2023-03-18 18:00:08,refactor code,nsokolov
78968df,2023-03-18 15:50:54,fix bugs,knikolaeva
66b2997,2023-03-18 12:44:40,refactor code,mpetrova
f35e12d,2023-03-18 18:07:43,update documentation,mpetrova
d119546,2023-03-18 13:10:25,optimize performance,mpetrova
b9c6b37,2023-03-18 19:45:50,optimize performance,nsokolov
b50db5b,2023-03-18 23:09:17,update documentation,okozlova
1be6554,2023-03-18 17:40:48,optimize performance,okozlova
4a4e49d,2023-03-18 08:04:32,fix bug,okozlova
fdbd3da,2023-03-18 23:48:49,update documentation,lvasiliev
d15c892,2023-03-18 14:22:02,improve user experience,dsmisnov
70ae3e7,2023-03-18 11:22:02,fix bugs,aivanov
c8daeca,2023-03-18 11:01:48,implement new design,mpetrova
f08073c,2023-03-18 18:23:54,fix bug in module,dsmisnov
04a51ad,2023-03-18 19:19:59,implement new design,pzaitsev
8804f62,2023-03-18 14:45:56,fix bug,ekuznetsova
e8034b4,2023-03-18 23:20:39,optimize performance,knikolaeva
53643c0,2023-03-18 14:44:53,fix bug,aivanov
4105a11,2023-03-18 07:37:43,optimize performance,dsmisnov
13f5b4f,2023-03-18 14:22:33,fix bug,pzaitsev
fe0b4e8,2023-03-18 11:19:25,add unit tests,knikolaeva
4f1199e,2023-03-18 10:19:14,add feature,lvasiliev
725570f,2023-03-18 09:07:43,implement new design,abelov
2a5f530,2023-03-18 07:53:21,add unit tests,mpetrova
fe2bf0b,2023-03-18 23:46:29,add feature,mpetrova
621bb5e,2023-03-18 01:22:30,fix bugs,abelov
48f6281,2023-03-18 10:00:13,update documentation,ekuznetsova
b2cddf4,2023-03-18 00:35:42,add feature,nsokolov
512b516,2023-03-18 01:41:05,refactor code,knikolaeva
fc0a7e0,2023-03-18 19:36:35,refactor code,nsokolov
75590f2,2023-03-18 13:32:39,fix issue,mpetrova
703fd55,2023-03-18 00:57:10,refactor code,okozlova
9929473,2023-03-18 17:20:05,add unit tests,abelov
0dde7ed,2023-03-18 19:32:24,improve user experience,pzaitsev
f1725fc,2023-03-18 18:19:04,fix issue,pzaitsev
c8adcbf,2023-03-18 00:01:31,fix bugs,dsmisnov
025351b,2023-03-18 09:27:40,update documentation,aivanov
41bb38a,2023-03-18 19:08:44,fix bug in module,dsmisnov
9fff6fb,2023-03-18 22:29:32,update documentation,dsmisnov
e38dab7,2023-03-18 21:03:46,refactor code,dsmisnov
712f19b,2023-03-18 18:31:15,fix bug in module,okozlova
baa90fc,2023-03-18 09:46:16,add feature,abelov
b47bbee,2023-03-18 09:55:25,update dependencies,abelov
513d651,2023-03-18 01:44:09,fix bugs,pzaitsev
843181c,2023-03-18 22:39:13,implement new design,aivanov
a651d31,2023-03-18 00:04:16,implement new design,mpetrova
ea7f305,2023-03-18 19:05:37,fix bugs,okozlova
272ae61,2023-03-18 18:29:44,implement new design,ekuznetsova
57e9314,2023-03-18 20:07:39,improve user experience,aivanov
377466e,2023-03-18 00:17:31,fix bug,pzaitsev
a09bf62,2023-03-18 23:36:09,implement new design,okozlova
79364e2,2023-03-18 10:32:56,fix issue,ekuznetsova
fa246af,2023-03-18 19:20:26,improve user experience,okozlova
ce18c52,2023-03-18 18:21:52,fix bug,pzaitsev
e9feda3,2023-03-18 15:06:47,fix bugs,aivanov
359fc38,2023-03-18 13:08:43,add feature,abelov
158e873,2023-03-18 21:30:23,update documentation,abelov
7488537,2023-03-18 16:39:06,fix issue,pzaitsev
de931ad,2023-03-18 22:19:16,fix bug,aivanov
a1eb763,2023-03-18 11:44:01,fix bug,knikolaeva
4f3bd13,2023-03-18 12:49:22,fix issue,ekuznetsova
cbf6f72,2023-03-18 12:19:38,improve user experience,mpetrova
496362f,2023-03-18 16:58:24,update dependencies,okozlova
9fa30e2,2023-03-18 15:04:45,add feature,okozlova
723e2a8,2023-03-18 11:47:33,optimize performance,dsmisnov
8116325,2023-03-18 14:19:32,improve user experience,pzaitsev
bd749d6,2023-03-18 14:11:32,optimize performance,aivanov
3bddc80,2023-03-18 15:24:04,update documentation,mpetrova
f8d5a69,2023-03-18 20:32:43,improve user experience,dsmisnov
3a1afbf,2023-03-18 22:55:20,add unit tests,nsokolov
b9d676c,2023-03-18 15:37:17,fix bug,abelov
0013007,2023-03-18 16:34:07,fix bugs,nsokolov
3fd087d,2023-03-18 16:42:53,fix bug in module,okozlova
06b6fbd,2023-03-18 15:35:34,improve user experience,nsokolov
c15f099,2023-03-18 10:14:12,fix bugs,ekuznetsova
7469ac5,2023-03-18 16:23:03,update documentation,knikolaeva
5c3b55f,2023-03-18 20:17:28,improve user experience,ekuznetsova
e7fa150,2023-03-18 08:29:16,update documentation,aivanov
25ceaba,2023-03-18 17:50:42,fix bug in module,dsmisnov
15f2b5e,2023-03-18 15:17:00,refactor code,okozlova
1a2062c,2023-03-18 23:21:18,optimize performance,abelov
c6027b5,2023-03-18 18:57:53,fix bug in module,aivanov
68aca6d,2023-03-18 22:15:32,improve user experience,nsokolov
38442ed,2023-03-18 23:22:14,fix bugs,okozlova
d323e41,2023-03-18 19:49:09,add unit tests,abelov
8ae7cdd,2023-03-18 12:17:46,add unit tests,aivanov
b4aa21f,2023-03-18 17:39:48,update documentation,knikolaeva
6439098,2023-03-18 09:06:28,fix bug in module,nsokolov
bab8a1c,2023-03-18 12:43:49,fix issue,aivanov
d620ad4,2023-03-18 17:47:52,update documentation,pzaitsev
abd81d8,2023-03-18 21:58:40,fix bugs,mpetrova
058b4d9,2023-03-18 09:18:19,improve user experience,dsmisnov
d3c4051,2023-03-18 11:10:00,implement new design,aivanov
ee809e0,2023-03-18 22:47:36,add unit tests,mpetrova
3761739,2023-03-18 01:05:23,refactor code,dsmisnov
a99f1c1,2023-03-18 13:21:44,improve user experience,lvasiliev
f409e41,2023-03-18 11:13:52,refactor code,knikolaeva
27dfe8c,2023-03-18 07:35:22,add feature,nsokolov
2b79e62,2023-03-18 21:48:46,refactor code,aivanov
6ebd6de,2023-03-18 19:26:30,fix bug,lvasiliev
84bf3d3,2023-03-18 00:05:03,implement new design,mpetrova
acc93e2,2023-03-18 13:30:52,fix bug in module,nsokolov
11b6b1e,2023-03-18 12:14:34,fix bugs,lvasiliev
c13265a,2023-03-18 13:53:49,fix issue,mpetrova
eff0ee1,2023-03-18 14:34:47,update dependencies,nsokolov
9be9614,2023-03-18 09:30:04,update documentation,knikolaeva
264bc4f,2023-03-18 21:50:39,update documentation,nsokolov
83f1d3b,2023-03-18 13:56:28,fix bugs,lvasiliev
4106a65,2023-03-18 07:44:58,add unit tests,pzaitsev
59afca7,2023-03-18 12:12:03,fix bug,aivanov
0c6f977,2023-03-18 07:03:58,update documentation,nsokolov
c154f72,2023-03-18 19:21:45,improve user experience,ekuznetsova
391322d,2023-03-18 17:40:22,fix bugs,lvasiliev
3bba92a,2023-03-18 20:16:18,add unit tests,lvasiliev
237ae57,2023-03-18 01:51:37,refactor code,okozlova
